datetime_bangkok,fundingRate,symbol
2024-08-08 15:00:00,0.00002839,ETHPERP
2024-08-08 23:00:00,-0.00002103,ETHPERP
2024-08-09 07:00:00,-0.00007161,ETHPERP
2024-08-09 15:00:00,0.00001418,ETHPERP
2024-08-09 23:00:00,-0.00005018,ETHPERP
2024-08-10 07:00:00,-0.00009471,ETHPERP
2024-08-10 15:00:00,0.00003637,ETHPERP
2024-08-10 23:00:00,0.0000603,ETHPERP
2024-08-11 07:00:00,0.00003907,ETHPERP
2024-08-11 15:00:00,0.00003894,ETHPERP
2024-08-11 23:00:00,-0.00003965,ETHPERP
2024-08-12 07:00:00,0.00009826,ETHPERP
2024-08-12 15:00:00,0.00005923,ETHPERP
2024-08-12 23:00:00,0.0001,ETHPERP
2024-08-13 07:00:00,0.0001,ETHPERP
2024-08-13 15:00:00,0.00000765,ETHPERP
2024-08-13 23:00:00,0.00000652,ETHPERP
2024-08-14 07:00:00,0.00008159,ETHPERP
2024-08-14 15:00:00,0.00004015,ETHPERP
2024-08-14 23:00:00,-0.00000472,ETHPERP
2024-08-15 07:00:00,0.0001,ETHPERP
2024-08-15 15:00:00,0.0001,ETHPERP
2024-08-15 23:00:00,0.00005775,ETHPERP
2024-08-16 07:00:00,-0.00000537,ETHPERP
2024-08-16 15:00:00,0.00006567,ETHPERP
2024-08-16 23:00:00,0.00001997,ETHPERP
2024-08-17 07:00:00,-0.00003108,ETHPERP
2024-08-17 15:00:00,-0.00000102,ETHPERP
2024-08-17 23:00:00,0.00002792,ETHPERP
2024-08-18 07:00:00,0.00002915,ETHPERP
2024-08-18 15:00:00,-0.00001981,ETHPERP
2024-08-18 23:00:00,0.00001717,ETHPERP
2024-08-19 07:00:00,-0.00004144,ETHPERP
2024-08-19 15:00:00,-0.00005179,ETHPERP
2024-08-19 23:00:00,-0.00008745,ETHPERP
2024-08-20 07:00:00,-0.00001893,ETHPERP
2024-08-20 15:00:00,-0.00005084,ETHPERP
2024-08-20 23:00:00,-0.00001351,ETHPERP
2024-08-21 07:00:00,0.00004593,ETHPERP
2024-08-21 15:00:00,-0.00000688,ETHPERP
2024-08-21 23:00:00,0.00006504,ETHPERP
2024-08-22 07:00:00,0.00000522,ETHPERP
2024-08-22 15:00:00,-0.00002861,ETHPERP
2024-08-22 23:00:00,0.00000317,ETHPERP
2024-08-23 07:00:00,0.00006398,ETHPERP
2024-08-23 15:00:00,0.00007525,ETHPERP
2024-08-23 23:00:00,0.00005897,ETHPERP
2024-08-24 07:00:00,-0.00013845,ETHPERP
2024-08-24 15:00:00,-0.00011326,ETHPERP
2024-08-24 23:00:00,-0.00006767,ETHPERP
2024-08-25 07:00:00,0.00000674,ETHPERP
2024-08-25 15:00:00,-0.00006745,ETHPERP
2024-08-25 23:00:00,-0.00004505,ETHPERP
2024-08-26 07:00:00,-0.00001801,ETHPERP
2024-08-26 15:00:00,0.00000607,ETHPERP
2024-08-26 23:00:00,0.0001,ETHPERP
2024-08-27 07:00:00,0.0001,ETHPERP
2024-08-27 15:00:00,0.0001,ETHPERP
2024-08-27 23:00:00,0.0001,ETHPERP
2024-08-28 07:00:00,0.0001,ETHPERP
2024-08-28 15:00:00,-0.00004093,ETHPERP
2024-08-28 23:00:00,0.00003397,ETHPERP
2024-08-29 07:00:00,0.0000082,ETHPERP
2024-08-29 15:00:00,-0.00002307,ETHPERP
2024-08-29 23:00:00,0.00000432,ETHPERP
2024-08-30 07:00:00,0.00008203,ETHPERP
2024-08-30 15:00:00,0.00009596,ETHPERP
2024-08-30 23:00:00,0.00005903,ETHPERP
2024-08-31 07:00:00,0.00009554,ETHPERP
2024-08-31 15:00:00,0.0001,ETHPERP
2024-08-31 23:00:00,0.00004651,ETHPERP
2024-09-01 07:00:00,0.00009337,ETHPERP
2024-09-01 15:00:00,0.00006523,ETHPERP
2024-09-01 23:00:00,-0.00001326,ETHPERP
2024-09-02 07:00:00,-0.00001393,ETHPERP
2024-09-02 15:00:00,0.00000729,ETHPERP
2024-09-02 23:00:00,0.00009647,ETHPERP
2024-09-03 07:00:00,0.00003954,ETHPERP
2024-09-03 15:00:00,0.00002767,ETHPERP
2024-09-03 23:00:00,0.00006481,ETHPERP
2024-09-04 07:00:00,0.00007291,ETHPERP
2024-09-04 15:00:00,0.00002025,ETHPERP
2024-09-04 23:00:00,0.00004764,ETHPERP
2024-09-05 07:00:00,-0.00002576,ETHPERP
2024-09-05 15:00:00,0.00004427,ETHPERP
2024-09-05 23:00:00,0.00005179,ETHPERP
2024-09-06 07:00:00,0.00004412,ETHPERP
2024-09-06 15:00:00,0.00005809,ETHPERP
2024-09-06 23:00:00,0.0001,ETHPERP
2024-09-07 07:00:00,0.0001,ETHPERP
2024-09-07 15:00:00,-0.00000332,ETHPERP
2024-09-07 23:00:00,-0.00009167,ETHPERP
2024-09-08 07:00:00,-0.00013764,ETHPERP
2024-09-08 15:00:00,-0.00005825,ETHPERP
2024-09-08 23:00:00,-0.00011494,ETHPERP
2024-09-09 07:00:00,-0.00001491,ETHPERP
2024-09-09 15:00:00,0.00007785,ETHPERP
2024-09-09 23:00:00,-0.00000064,ETHPERP
2024-09-10 07:00:00,-0.00009729,ETHPERP
2024-09-10 15:00:00,-0.00001969,ETHPERP
2024-09-10 23:00:00,-0.00003558,ETHPERP
2024-09-11 07:00:00,0.00003343,ETHPERP
2024-09-11 15:00:00,0.0000156,ETHPERP
2024-09-11 23:00:00,0.00008871,ETHPERP
2024-09-12 07:00:00,0.00003359,ETHPERP
2024-09-12 15:00:00,0.00005929,ETHPERP
2024-09-12 23:00:00,0.0001,ETHPERP
2024-09-13 07:00:00,0.00002718,ETHPERP
2024-09-13 15:00:00,0.00002657,ETHPERP
2024-09-13 23:00:00,0.00009897,ETHPERP
2024-09-14 07:00:00,-0.00002731,ETHPERP
2024-09-14 15:00:00,0.00003454,ETHPERP
2024-09-14 23:00:00,0.00002964,ETHPERP
2024-09-15 07:00:00,0.00004179,ETHPERP
2024-09-15 15:00:00,0.00004918,ETHPERP
2024-09-15 23:00:00,0.00004663,ETHPERP
2024-09-16 07:00:00,0.00003281,ETHPERP
2024-09-16 15:00:00,0.00000824,ETHPERP
2024-09-16 23:00:00,0.00005837,ETHPERP
2024-09-17 07:00:00,0.00009969,ETHPERP
2024-09-17 15:00:00,0.00009737,ETHPERP
2024-09-17 23:00:00,0.0001,ETHPERP
2024-09-18 07:00:00,0.00000292,ETHPERP
2024-09-18 15:00:00,0.00002812,ETHPERP
2024-09-18 23:00:00,0.00003715,ETHPERP
2024-09-19 07:00:00,0.00006968,ETHPERP
2024-09-19 15:00:00,0.00004119,ETHPERP
2024-09-19 23:00:00,0.00006674,ETHPERP
2024-09-20 07:00:00,0.00006548,ETHPERP
2024-09-20 15:00:00,0.0001,ETHPERP
2024-09-20 23:00:00,0.0001,ETHPERP
2024-09-21 07:00:00,0.0001,ETHPERP
2024-09-21 15:00:00,0.0001,ETHPERP
2024-09-21 23:00:00,0.00009071,ETHPERP
2024-09-22 07:00:00,0.00005602,ETHPERP
2024-09-22 15:00:00,-0.00005532,ETHPERP
2024-09-22 23:00:00,0.00006164,ETHPERP
2024-09-23 07:00:00,0.00007334,ETHPERP
2024-09-23 15:00:00,0.0001,ETHPERP
2024-09-23 23:00:00,0.0001,ETHPERP
2024-09-24 07:00:00,0.00005556,ETHPERP
2024-09-24 15:00:00,0.0001,ETHPERP
2024-09-24 23:00:00,0.0001,ETHPERP
2024-09-25 07:00:00,0.0001,ETHPERP
2024-09-25 15:00:00,0.00009301,ETHPERP
2024-09-25 23:00:00,0.0001,ETHPERP
2024-09-26 07:00:00,0.0001,ETHPERP
2024-09-26 15:00:00,0.0001,ETHPERP
2024-09-26 23:00:00,0.0001,ETHPERP
2024-09-27 07:00:00,0.00002684,ETHPERP
2024-09-27 15:00:00,0.00003753,ETHPERP
2024-09-27 23:00:00,0.00002374,ETHPERP
2024-09-28 07:00:00,0.00000811,ETHPERP
2024-09-28 15:00:00,0.00005362,ETHPERP
2024-09-28 23:00:00,0.00003701,ETHPERP
2024-09-29 07:00:00,0.00004745,ETHPERP
2024-09-29 15:00:00,0.0001,ETHPERP
2024-09-29 23:00:00,0.0001,ETHPERP
2024-09-30 07:00:00,0.0001,ETHPERP
2024-09-30 15:00:00,0.00008934,ETHPERP
2024-09-30 23:00:00,0.0001,ETHPERP
2024-10-01 07:00:00,0.0001,ETHPERP
2024-10-01 15:00:00,0.0001,ETHPERP
2024-10-01 23:00:00,0.0001,ETHPERP
2024-10-02 07:00:00,0.0001,ETHPERP
2024-10-02 15:00:00,0.0001,ETHPERP
2024-10-02 23:00:00,0.00008972,ETHPERP
2024-10-03 07:00:00,0.00004751,ETHPERP
2024-10-03 15:00:00,0.00001328,ETHPERP
2024-10-03 23:00:00,0.00006649,ETHPERP
2024-10-04 07:00:00,0.00001304,ETHPERP
2024-10-04 15:00:00,0.00002535,ETHPERP
2024-10-04 23:00:00,0.00009332,ETHPERP
2024-10-05 07:00:00,0.00000938,ETHPERP
2024-10-05 15:00:00,0.00000896,ETHPERP
2024-10-05 23:00:00,0.00000236,ETHPERP
2024-10-06 07:00:00,0.00006852,ETHPERP
2024-10-06 15:00:00,0.00003117,ETHPERP
2024-10-06 23:00:00,0.0000388,ETHPERP
2024-10-07 07:00:00,-0.00000309,ETHPERP
2024-10-07 15:00:00,0.0001,ETHPERP
2024-10-07 23:00:00,0.0001,ETHPERP
2024-10-08 07:00:00,0.00009153,ETHPERP
2024-10-08 15:00:00,0.0001,ETHPERP
2024-10-08 23:00:00,0.0001,ETHPERP
2024-10-09 07:00:00,0.0001,ETHPERP
2024-10-09 15:00:00,0.0001,ETHPERP
2024-10-09 23:00:00,0.0001,ETHPERP
2024-10-10 07:00:00,0.0001,ETHPERP
2024-10-10 15:00:00,0.0001,ETHPERP
2024-10-10 23:00:00,0.0001,ETHPERP
2024-10-11 07:00:00,0.0001,ETHPERP
2024-10-11 15:00:00,0.0001,ETHPERP
2024-10-11 23:00:00,0.0001,ETHPERP
2024-10-12 07:00:00,0.00008375,ETHPERP
2024-10-12 15:00:00,0.0001,ETHPERP
2024-10-12 23:00:00,0.0001,ETHPERP
2024-10-13 07:00:00,0.0001,ETHPERP
2024-10-13 15:00:00,0.0001,ETHPERP
2024-10-13 23:00:00,0.0001,ETHPERP
2024-10-14 07:00:00,0.0001,ETHPERP
2024-10-14 15:00:00,0.0001,ETHPERP
2024-10-14 23:00:00,0.0001,ETHPERP
2024-10-15 07:00:00,0.0001,ETHPERP
2024-10-15 15:00:00,0.0001,ETHPERP
2024-10-15 23:00:00,0.0001,ETHPERP
2024-10-16 07:00:00,0.0000567,ETHPERP
2024-10-16 15:00:00,0.00005849,ETHPERP
2024-10-16 23:00:00,0.0001,ETHPERP
2024-10-17 07:00:00,-0.00001918,ETHPERP
2024-10-17 15:00:00,0.00006668,ETHPERP
2024-10-17 23:00:00,0.00008801,ETHPERP
2024-10-18 07:00:00,0.00004591,ETHPERP
2024-10-18 15:00:00,0.00009652,ETHPERP
2024-10-18 23:00:00,0.0001,ETHPERP
2024-10-19 07:00:00,0.00006418,ETHPERP
2024-10-19 15:00:00,0.0001,ETHPERP
2024-10-19 23:00:00,0.0001,ETHPERP
2024-10-20 07:00:00,0.0001,ETHPERP
2024-10-20 15:00:00,0.0001,ETHPERP
2024-10-20 23:00:00,0.0001,ETHPERP
2024-10-21 07:00:00,0.0001,ETHPERP
2024-10-21 15:00:00,0.0001,ETHPERP
2024-10-21 23:00:00,0.0001,ETHPERP
2024-10-22 07:00:00,0.0001,ETHPERP
2024-10-22 15:00:00,0.0001,ETHPERP
2024-10-22 23:00:00,0.0001,ETHPERP
2024-10-23 07:00:00,0.0001,ETHPERP
2024-10-23 15:00:00,0.0001,ETHPERP
2024-10-23 23:00:00,0.0001,ETHPERP
2024-10-24 07:00:00,0.0001,ETHPERP
2024-10-24 15:00:00,0.0001,ETHPERP
2024-10-24 23:00:00,0.0001,ETHPERP
2024-10-25 07:00:00,0.0001,ETHPERP
2024-10-25 15:00:00,0.0001,ETHPERP
2024-10-25 23:00:00,0.0001,ETHPERP
2024-10-26 07:00:00,0.0001,ETHPERP
2024-10-26 15:00:00,0.0001,ETHPERP
2024-10-26 23:00:00,0.0001,ETHPERP
2024-10-27 07:00:00,0.0001,ETHPERP
2024-10-27 15:00:00,0.0001,ETHPERP
2024-10-27 23:00:00,0.0001,ETHPERP
2024-10-28 07:00:00,0.0001,ETHPERP
2024-10-28 15:00:00,0.0001,ETHPERP
2024-10-28 23:00:00,0.0001,ETHPERP
2024-10-29 07:00:00,0.0001,ETHPERP
2024-10-29 15:00:00,0.0001,ETHPERP
2024-10-29 23:00:00,0.0001,ETHPERP
2024-10-30 07:00:00,0.0001,ETHPERP
2024-10-30 15:00:00,0.0001,ETHPERP
2024-10-30 23:00:00,0.0001,ETHPERP
2024-10-31 07:00:00,0.0001,ETHPERP
2024-10-31 15:00:00,0.0001,ETHPERP
2024-10-31 23:00:00,0.0001,ETHPERP
2024-11-01 07:00:00,0.0001,ETHPERP
2024-11-01 15:00:00,0.0001,ETHPERP
2024-11-01 23:00:00,0.0001,ETHPERP
2024-11-02 07:00:00,0.0001,ETHPERP
2024-11-02 15:00:00,0.0001,ETHPERP
2024-11-02 23:00:00,0.0001,ETHPERP
2024-11-03 07:00:00,0.0001,ETHPERP
2024-11-03 15:00:00,0.0001,ETHPERP
2024-11-03 23:00:00,0.0001,ETHPERP
2024-11-04 07:00:00,0.0001,ETHPERP
2024-11-04 15:00:00,0.0001,ETHPERP
2024-11-04 23:00:00,0.0001,ETHPERP
2024-11-05 07:00:00,0.0001,ETHPERP
2024-11-05 15:00:00,0.0001,ETHPERP
2024-11-05 23:00:00,0.0001,ETHPERP
2024-11-06 07:00:00,0.0001,ETHPERP
2024-11-06 15:00:00,0.0001,ETHPERP
2024-11-06 23:00:00,0.0001,ETHPERP
2024-11-07 07:00:00,0.0001,ETHPERP
2024-11-07 15:00:00,0.0001,ETHPERP
2024-11-07 23:00:00,0.0001,ETHPERP
2024-11-08 07:00:00,0.0001,ETHPERP
2024-11-08 15:00:00,0.0001,ETHPERP
2024-11-08 23:00:00,0.0001,ETHPERP
2024-11-09 07:00:00,0.0001,ETHPERP
2024-11-09 15:00:00,0.0001,ETHPERP
2024-11-09 23:00:00,0.0001,ETHPERP
2024-11-10 07:00:00,0.0001,ETHPERP
2024-11-10 15:00:00,0.0001,ETHPERP
2024-11-10 23:00:00,0.0001,ETHPERP
2024-11-11 07:00:00,0.0001,ETHPERP
2024-11-11 15:00:00,0.0001,ETHPERP
2024-11-11 23:00:00,0.0001,ETHPERP
2024-11-12 07:00:00,0.0001,ETHPERP
2024-11-12 15:00:00,0.0001,ETHPERP
2024-11-12 23:00:00,0.00017847,ETHPERP
2024-11-13 07:00:00,0.0001,ETHPERP
2024-11-13 15:00:00,0.0001,ETHPERP
2024-11-13 23:00:00,0.0001,ETHPERP
2024-11-14 07:00:00,0.0001,ETHPERP
2024-11-14 15:00:00,0.0001,ETHPERP
2024-11-14 23:00:00,0.0001,ETHPERP
2024-11-15 07:00:00,0.0001,ETHPERP
2024-11-15 15:00:00,0.0001,ETHPERP
2024-11-15 23:00:00,0.0001,ETHPERP
2024-11-16 07:00:00,0.0001,ETHPERP
2024-11-16 15:00:00,0.0001,ETHPERP
2024-11-16 23:00:00,0.0001,ETHPERP
2024-11-17 07:00:00,0.0001,ETHPERP
2024-11-17 15:00:00,0.0001,ETHPERP
2024-11-17 23:00:00,0.0001,ETHPERP
2024-11-18 07:00:00,0.0001,ETHPERP
2024-11-18 15:00:00,0.00025939,ETHPERP
2024-11-18 23:00:00,0.00017771,ETHPERP
2024-11-19 07:00:00,0.00013296,ETHPERP
2024-11-19 15:00:00,0.00014494,ETHPERP
2024-11-19 23:00:00,0.0001,ETHPERP
2024-11-20 07:00:00,0.0001,ETHPERP
2024-11-20 15:00:00,0.0001,ETHPERP
2024-11-20 23:00:00,0.0001,ETHPERP
2024-11-21 07:00:00,0.0001,ETHPERP
2024-11-21 15:00:00,0.0001,ETHPERP
2024-11-21 23:00:00,0.0001818,ETHPERP
2024-11-22 07:00:00,0.00016705,ETHPERP
2024-11-22 15:00:00,0.00026888,ETHPERP
2024-11-22 23:00:00,0.0001,ETHPERP
2024-11-23 07:00:00,0.0001,ETHPERP
2024-11-23 15:00:00,0.00018857,ETHPERP
2024-11-23 23:00:00,0.00022025,ETHPERP
2024-11-24 07:00:00,0.00012069,ETHPERP
2024-11-24 15:00:00,0.00029962,ETHPERP
2024-11-24 23:00:00,0.0001,ETHPERP
2024-11-25 07:00:00,0.00015299,ETHPERP
2024-11-25 15:00:00,0.00012424,ETHPERP
2024-11-25 23:00:00,0.00033931,ETHPERP
2024-11-26 07:00:00,0.00025137,ETHPERP
2024-11-26 15:00:00,0.00013472,ETHPERP
2024-11-26 23:00:00,0.00018275,ETHPERP
2024-11-27 07:00:00,0.00032281,ETHPERP
2024-11-27 15:00:00,0.0003968,ETHPERP
2024-11-27 23:00:00,0.00029926,ETHPERP
2024-11-28 07:00:00,0.0001,ETHPERP
2024-11-28 15:00:00,0.00015501,ETHPERP
2024-11-28 23:00:00,0.00011697,ETHPERP
2024-11-29 07:00:00,0.00031673,ETHPERP
2024-11-29 15:00:00,0.00032255,ETHPERP
2024-11-29 23:00:00,0.00029776,ETHPERP
2024-11-30 07:00:00,0.00014839,ETHPERP
2024-11-30 15:00:00,0.00031503,ETHPERP
2024-11-30 23:00:00,0.00022041,ETHPERP
2024-12-01 07:00:00,0.00023406,ETHPERP
2024-12-01 15:00:00,0.0001,ETHPERP
2024-12-01 23:00:00,0.00012626,ETHPERP
2024-12-02 07:00:00,0.00035189,ETHPERP
2024-12-02 15:00:00,0.00021576,ETHPERP
2024-12-02 23:00:00,0.00029334,ETHPERP
2024-12-03 07:00:00,0.00018999,ETHPERP
2024-12-03 15:00:00,0.00039047,ETHPERP
2024-12-03 23:00:00,0.00021541,ETHPERP
2024-12-04 07:00:00,0.00026653,ETHPERP
2024-12-04 15:00:00,0.00033569,ETHPERP
2024-12-04 23:00:00,0.00048876,ETHPERP
2024-12-05 07:00:00,0.00021381,ETHPERP
2024-12-05 15:00:00,0.00069243,ETHPERP
2024-12-05 23:00:00,0.00060237,ETHPERP
2024-12-06 07:00:00,0.00016916,ETHPERP
2024-12-06 15:00:00,0.00029253,ETHPERP
2024-12-06 23:00:00,0.00018485,ETHPERP
2024-12-07 07:00:00,0.00021656,ETHPERP
2024-12-07 15:00:00,0.00023872,ETHPERP
2024-12-07 23:00:00,0.00040924,ETHPERP
2024-12-08 07:00:00,0.0002709,ETHPERP
2024-12-08 15:00:00,0.00033939,ETHPERP
2024-12-08 23:00:00,0.00027593,ETHPERP
2024-12-09 07:00:00,0.00028109,ETHPERP
2024-12-09 15:00:00,0.00019743,ETHPERP
2024-12-09 23:00:00,0.00036751,ETHPERP
2024-12-10 07:00:00,0.0001,ETHPERP
2024-12-10 15:00:00,0.0001,ETHPERP
2024-12-10 23:00:00,0.0001,ETHPERP
2024-12-11 07:00:00,0.0001,ETHPERP
2024-12-11 15:00:00,0.0001,ETHPERP
2024-12-11 23:00:00,0.0001,ETHPERP
2024-12-12 07:00:00,0.0001,ETHPERP
2024-12-12 15:00:00,0.0001,ETHPERP
2024-12-12 23:00:00,0.0001,ETHPERP
2024-12-13 07:00:00,0.0001,ETHPERP
2024-12-13 15:00:00,0.0001,ETHPERP
2024-12-13 23:00:00,0.0001,ETHPERP
2024-12-14 07:00:00,0.0001,ETHPERP
2024-12-14 15:00:00,0.0001,ETHPERP
2024-12-14 23:00:00,0.0001,ETHPERP
2024-12-15 07:00:00,0.0001,ETHPERP
2024-12-15 15:00:00,0.0001,ETHPERP
2024-12-15 23:00:00,0.0001,ETHPERP
2024-12-16 07:00:00,0.0001,ETHPERP
2024-12-16 15:00:00,0.00014075,ETHPERP
2024-12-16 23:00:00,0.0001,ETHPERP
2024-12-17 07:00:00,0.0001,ETHPERP
2024-12-17 15:00:00,0.0001,ETHPERP
2024-12-17 23:00:00,0.0001,ETHPERP
